doc_idn,gnd_idn,gnd_label
1162621125,1167066898,Spin-transfer torque
1162621125,040140024,Eisen
1162621125,040230287,Hall-Effekt
1162621206,04138914X,Produktionssystem
1162621206,04003559X,Auftragsabwicklung
1162621206,041156064,PPS
1162621206,041399986,Elektrizitätsbedarf
1162621206,041248333,Energiemanagement
1162621362,041755197,Prädikator
1162621362,040787273,Valenz
1162621362,041776828,Relativismus
1162621362,04056486X,Sprachphilosophie
116262163X,964351552,Ostwald-Verfahren
116262163X,040017354,Ammoniak
116262163X,04163425X,Katalytische Oxidation
116262163X,041748565,Platin
116262163X,040299198,Katalysator
116262163X,041789733,Salpetersäure
116262163X,042086612,Ausbeute
116262163X,04280406X,Versuchsanlage
116262163X,040486559,Reaktionskinetik
116262163X,96473222X,Numerische Strömungssimulation
1162647957,040455033,Pferd
1162647957,941993043,Gangart
1162647957,04145135X,Motodiagnostik
1162647957,040346730,Lateralität
1162698039,947996834,Sprint
1162698039,040068803,Biomechanik
1162698039,041695364,Messsystem
1162698039,041448723,Beschleunigungssensor
116270540X,946064563,Sauerstoffstoffwechsel
116270540X,041326504,Eisen-Schwefel-Proteide
116270540X,04076110X,Phylogenie
116270540X,043160018,Staphylococcus carnosus
1162712759,998377953,Lithium-Ionen-Akkumulator
1162712759,041420632,Alterung
1162712759,042069920,Degradation
1162712759,943818761,Zustandsüberwachung
1162712759,94260508X,Ladekennlinie
1162712759,041347382,Physikalische Eigenschaft
1162712759,941555674,Elektrochemische Eigenschaft
1162712759,041702972,Modellierung
1162712759,042106893,Parameteridentifikation
1162712759,040592456,Zuverlässigkeit
1162716010,041968255,Beagle
1162716010,040246639,Herzkrankheit
1162716010,041621557,Intervalltraining
1162716010,041320026,Laufbandergometer
1162716010,04125645X,Herzfrequenz
1162840420,041733894,Parodontium
1162840420,041820304,Spalt
1162840420,984756388,Volumentomografie
1162840420,041873572,Validierung
1162840420,041387066,Messgenauigkeit
1162840536,11853453X,Foucault
1162840536,041216539,Selbst
1162840536,040756602,Ontologie
1162840536,040156028,Ethik
1162840536,040789314,Ethnologie
1162840536,04049716X,Rezeption
1162840536,040588785,Taekwondo
1162843799,041785770,Rubidiumatom
1162843799,974203750,Ultrakaltes Atom
1162843799,1142411109,Optisches Gitter
1162843799,958846715,Photonischer Kristall
1162843799,040346102,Laser
1162844213,040602303,Tischtennis
1162844213,944742386,Flow-Erlebnis
1162844213,041706013,Motorische Fähigkeit
1162844213,982577141,Neurowissenschaften
1162844418,040781682,Taufliege
1162844418,042360293,Kinesin
1162844418,1306231221,Axonaler Transport
1162844418,041842243,Synapse
1162844418,973256028,Hereditäre spastische Spinalparalyse
1162844582,041627768,Josephson-Element
1162844582,041859243,Transporteigenschaft
1162844582,040744507,Magnetfeld
1162844582,041899644,Winkel
1162844582,040484556,Rasterelektronenmikroskopie
1162844582,040479870,Quanteninterferometer
1162900423,041726782,Optischer Resonator
1162900423,952932873,TEM-Welle
1162900423,04155423X,Frequenzvervielfachung
1162900423,042221498,Ultrakurzer Lichtimpuls
1162900423,041763424,Pulskompression
1162900423,041741633,Phasenmodulation
116295258X,041156064,PPS
116295258X,042388120,Mechatronik
116295258X,1033815330,Selbstoptimierung
1162953039,1266146660,BAG-Proteinfamilie
1162953039,041837843,Struktur-Aktivitäts-Beziehung
1162953039,04201879X,Exon
1162953039,041503384,DNS-Bindungsproteine
1162955465,040118827,Deutschland
1162955465,953750922,Familienbetrieb
1162955465,040310310,Klein- und Mittelbetrieb
1162955465,04006235X,Betriebsvermögen
1162955465,040151166,Erbschaftsteuer
1163201863,040191559,Galliumarsenid
1163201863,043245668,Aluminiumarsenid
1163201863,041233786,Heterostruktur
1163201863,042633966,Quantenpunkt
1163201863,1022027832,Memristor
1163274410,986508780,Graphen
1163274410,041369254,Dünne Schicht
1163274410,041516915,Elastizitätsmodul
1163274410,042529956,Rastertunnelmikroskopie
1163274666,041438523,Bacillus
1163274666,041677889,Lipasen
1163274666,041613619,Immobilisiertes Enzym
1163274666,041596536,Herstellung
1163274666,040709590,Escherichia coli
1163274666,942462076,Gentechnisch veränderter Organismus
1163319120,042898803,Radnetzspinnen
1163319120,040542890,Seide
1163319120,040763889,Proteine
1163319120,941370445,Heterologe Genexpression
1163321044,041338812,Leberzellkrebs
1163321044,04069853X,Carcinogenese
1163321044,04318717X,Signaltransduktion
1163321044,042911117,Ras
1163321044,041406605,Tiermodell
1163397628,041280822,Quantenchromodynamik
1163397628,041904095,Yang-Mills-Theorie
1163397628,944431305,Hamilton-Formalismus
1163449776,041421523,Alveolarkamm
1163449776,984756388,Volumentomografie
1163449776,043220797,Parodontitis
1163451894,041572467,Gewebetransplantation
1163451894,041145909,Mikrochirurgie
1163451894,040072932,Bluttransfusion
1163451894,041268709,Erythrozytenkonzentrat
1163604895,940579510,Planungssystem
1163604895,041918150,Entscheidungsunterstützungssystem
1163604895,041259092,Mensch-Maschine-Kommunikation
1163604895,040318265,Kombinatorische Optimierung
1163661384,04004646X,Basketball
1163661384,042478715,Finte
1163661384,040486567,Reaktionszeit
1163661384,040643174,Wahrnehmung
1163664677,951510223,Rubidium-87
1163664677,042218500,Ringresonator
1163664677,04224496X,Laserstrahlung
1163664715,040066509,Bildung
1163664715,040097366,Chancengleichheit
1163664715,041454669,Bildungsdefizit
1163664715,040066673,Bildungspolitik
1163664715,040558797,Sozialpolitik
1163664715,041532015,Europäisierung
1163805475,040740986,Lehramtsstudent
1163805475,967279453,E-Learning
1163805475,041808347,Selbstgesteuertes Lernen
1163805475,040741648,Lernmotivation
1163805475,041520890,Emotionales Verhalten
1163806846,042643694,Kubisch raumzentriertes Gitter
1163806846,040568342,Stahl
1163806846,042841356,Werkstoffschädigung
1163806846,040702472,Dauerschwingfestigkeit
1163806846,04196537X,Zeitschwingfestigkeit
1163806846,1054447438,Ermüdung bei sehr hohen Lastspielzahlen
1163806846,040615634,Ultraschallprüfung
1163806846,941777928,Dissipation
1163806846,041698193,Gefüge
1163806846,040348377,Lebensdauer
1163806854,042943795,Shearing-Interferometrie
1163806854,041127048,Beleuchtung
1163806854,954870514,Optische Kohärenz
1163949558,040118827,Deutschland
1163949558,040581675,Student
1163949558,040665380,Wirtschaftswissenschaftliches Studium
1163949558,041315227,Selbsteinschätzung
1163949558,041966783,Performanz
1163949558,041808347,Selbstgesteuertes Lernen
1164013165,040386627,Mensch-Maschine-System
1164013165,041207602,Montageplanung
1164013165,041704959,Montageroboter
1164013165,041429117,Arbeitsraum
1164013165,041295498,Aufgabenanalyse
1164013165,040027872,Arbeitsteilung
1164013165,040595048,Terminplanung
1164013165,042676282,Bahnplanung
1164013165,040688178,Arbeitssicherheit
1164074482,954069838,Elektrofahrrad
1164074482,040629627,Verkehrssicherheit
1164074482,04272354X,Antiblockiersystem
1164074482,042085942,Bremskraftregelung
1164074482,1004089465,Bremsassistent
1164074482,975460773,Modellgetriebene Entwicklung
1164074482,041774477,Reglerentwurf
1164156071,952327287,Aspergillus fumigatus
1164156071,041472446,Candida albicans
1164156071,041788125,Saccharomyces cerevisiae
1164156071,041906756,Zellwand
1164156071,964154714,Proteinfamilie
1164168479,041627776,Josephson-Kontakt
1164168479,043266827,Flussschlauch
1164168479,951159194,Makroskopische Quantenerscheinung
1164231162,040768996,Russland
1164231162,041237617,Migrationspolitik
1164231162,947776168,Informelle Institution
1164231162,040325245,Korruption
1164231162,041514343,Einwanderer
1164231162,041259262,Handlungskompetenz
1164231162,040579522,Strategie
1164373374,040455033,Pferd
1164373374,041646487,Kolik
1164373374,043279074,Minimal-invasive Chirurgie
1164373374,042154235,Postoperative Phase
1164373374,040352366,Leistungsfähigkeit
1164377388,040261263,Huhn
1164377388,041406605,Tiermodell
1164377388,043235433,Tumor-Nekrose-Faktor
1164546333,118544233,
1164546333,040660095,Wien
1164546333,040368629,Madrid
1164546333,041222008,Höfische Kultur
1164546333,116153687,Khevenhüller
1164546333,130137618,Oñate
1165304716,041358708,Nickellegierung
1165304716,980553733,Borlegierung
1165304716,041568729,Germaniumlegierung
1165304716,04169631X,Metallschmelze
1165304716,040636259,Viskosität
1165304716,041808215,Selbstdiffusion
1165304716,967953081,Packungsdichte
1165487187,040118827,Deutschland
1165487187,041206134,Krankenkasse
1165487187,04065835X,Wettbewerb
1165487187,040118827,Deutschland
1165487187,040327868,Krankenhaus
1165487187,040171825,Finanzierung
1165487187,042190576,Qualitätsmanagement
1165487187,040118827,Deutschland
1165487187,041407830,Arzneimittelversorgung
1165487187,040031152,Arzneimittel
1165487187,040325792,Kosten
1165506815,041414144,Adenylatcyclase
1165506815,041362675,Membranrezeptor
1165506815,04318717X,Signaltransduktion
1165506815,041837843,Struktur-Aktivitäts-Beziehung
1165506939,040352544,Leistungssport
1165506939,04124995X,Gesprächsführung
1165506939,040741338,Leistungssportler
1165506939,040605949,Trainer
1165605945,040775097,Somalia
1165605945,04128013X,Seeräuberei
1165605945,944495419,Gemeinsame Außen- und Sicherheitspolitik
1165605945,041145992,Militärischer Einsatz
1165605945,007641826,Deutschland
1165605945,040636933,Völkerrecht
1165651076,040491854,Reichtum
1165651076,040630862,Vermögensverteilung
1165651076,040349292,Lebenswelt
1165651076,040118827,Deutschland
1165651076,040491854,Reichtum
1165651076,040471500,Presse
1165651076,040057097,Berichterstattung
1165651076,957386664,Milliardär
1165651076,041512766,Einfluss
1165651076,042895189,Soziale Funktion
1165651084,040408787,Musiktherapie
1165651084,042403049,Klangtherapie
1165651084,042139856,Gong
1165651084,040520625,Schamanismus
1165651084,041907418,Zeremonie
1165651084,041300866,Trance
1165651084,042377374,Bewusstseinszustand
1165869136,041685598,Magnetische Flüssigkeit
1165869136,041144880,Magnetit
1165869136,940589761,Nanopartikel
1165869136,040219917,Grenzfläche
1166053423,040774457,Silicium
1166053423,041513444,Kristallfläche
1166053423,041286960,Methanol
1166053423,041485734,Cyclooctine
1166053423,041892658,Wasserstoffatom
1166053423,040005364,Adsorption
1166053423,040767876,Röntgen-Photoelektronenspektroskopie
1166053423,042529956,Rastertunnelmikroskopie
1166140741,040026922,Arbeitsgestaltung
1166140741,041251067,Arbeitsintensität
1166140741,041275055,Handlungsspielraum
1166140741,040027678,Arbeitspsychologie
1166170578,041172205,Tierhaltung
1166170578,04015016X,Epidemiologie
1166170578,040501310,Risikofaktor
1166170578,041370422,Risikoanalyse
1166190102,984743553,Textilbeton
1166190102,042579422,Zugbeanspruchung
1166190102,983241937,Zyklische Belastung
1166190102,042367638,Tragverhalten
1166190102,040063259,Bewehrung
1166190102,041281500,Kohlenstofffaser
1166190102,1149086939,Gelege
1166190102,041448634,Beschichtung
1166190102,041752287,Polymerdispersion
1166190102,040636216,Viskoelastizität
1166233790,040118827,Deutschland
1166233790,040147363,Energieversorgung
1166233790,042117135,Fossiler Brennstoff
1166233790,958127263,Umweltzertifikathandel
1166233790,042187249,Fristentransformation
1166233790,990722651,Carbon dioxide capture and storage
1166233790,043008615,Stakeholder
1166234258,041696786,Methan
1166234258,041907523,Zersetzung
1166234258,042825970,Hochtemperatur
1166234258,041892712,Wasserstofferzeugung
1166234258,041210859,Chemischer Reaktor
1166234258,04169631X,Metallschmelze
1166234258,041908880,Zinn
1166234258,041210859,Chemischer Reaktor
1166234258,962925446,Konstruktionswerkstoff
1166234258,040252809,Hochtemperaturwerkstoff
1166234258,040325180,Korrosion
1166234258,04169631X,Metallschmelze
1166234258,041620283,Intermetallische Verbindungen
1166234258,041802802,Schutzschicht
1166315053,981829619,Presswerk
1166315053,041458788,Blechumformen
1166315053,042853907,Probekörper
1166315053,040568342,Stahl
1166315053,040015866,Aluminiumlegierung
1166315053,1113882816,Grenzformänderungskurve
1166315053,040175537,Fließkurve
1166315053,940096897,Spannungszustand
1166315053,04149007X,Dehnungsmessung
1166315053,041513924,Einschnürung
1166353052,040455394,Pflanzen
1166353052,043112994,Licht-Sammel-Komplex
1166353052,042744733,Rasterkraftmikroskopie
1166353222,040118827,Deutschland
1166353222,04072560X,Hochschule
1166353222,040581675,Student
1166353222,041166485,Studierfähigkeit
1166353222,041808347,Selbstgesteuertes Lernen
1166353222,940610272,Gefühlspsychologie
1166353222,950181994,Interdisziplinarität
1166353222,040779793,Studienförderung
116635380X,040086844,Budapest
116635380X,041438663,Bad
116635380X,040028518,Architektur
1166559459,043275818,Sulfobetaine
1166559459,041696735,Methacrylsäureester
1166559459,040105423,Copolymere
1166559459,041338065,Chemische Synthese
1166559459,042793238,Funktionalisierung
1166559459,979538432,Antifouling-Wirkstoff
1166559459,041981960,Schiffsrumpf
1166559459,041448634,Beschichtung
1166559459,979538432,Antifouling-Wirkstoff
1166559459,043275818,Sulfobetaine
1166559459,041696735,Methacrylsäureester
1166559459,040105423,Copolymere
116655970X,041690710,Mastschwein
116655970X,041509765,Eber
116655970X,043026222,Ebergeruch
116655970X,040266567,Impfung
116655970X,040266559,Impfstoff
1166559882,042221498,Ultrakurzer Lichtimpuls
1166559882,941773329,Terahertzbereich
1166559882,041525884,Erbium
1166559882,940900262,Faserlaser
1166559882,940591138,Titan-Saphir-Laser
1166559882,040577600,Stoßwelle
1166559882,040420965,Nichtlineare Optik
1166756726,040118827,Deutschland
1166756726,040729869,Jahresabschlussprüfung
1166756726,041208234,Abschlussprüfer
1166756726,041887263,Vorstandsmitglied
1166756726,957827652,Finanzleiter
1166756726,040795837,Zwischenmenschliche Beziehung
1166756726,042470145,Prüfungsqualität
1166886301,041294106,Medienwirtschaft
1166886301,040785998,Unternehmensgründung
1166886301,041240677,Risikokapital
1166886301,041632613,Kapitalbeschaffung
1166886301,041242610,Strategisches Management
1167261259,040118827,Deutschland
1167261259,040301028,Kausalität
1167261259,040577953,Strafrecht
1167307127,043101089,Polymethylmethacrylate
1167307127,041555856,Füllstoff
1167307127,041745906,Phyllosilicate
1167307127,970225792,Nanokomposit
1167307127,041280962,Steifigkeit
1167307127,040083934,Bruchzähigkeit
1167307127,042058112,Mikromechanik
1167402502,041297679,Raps
1167402502,041742990,Phloem
1167402502,949812471,Stofftransport
1167402502,04318717X,Signaltransduktion
1167402502,040763889,Proteine
1167408365,942834062,Seminom
1167408365,040675475,Zellkultur
1167505301,041377672,Superlegierung
1167505301,041358708,Nickellegierung
1167505301,040641805,Wärmebehandlung
1167505301,041377680,Hochtemperaturkriechen
1167505301,956316174,Strukturbildung
1167505301,041310284,Mikrostruktur
1167505301,041338979,Aushärtung
1167683137,040755045,Notengebung
1167683137,040223493,Grundschule
1167683153,1344417590,TET-Enzyme
1167683153,040763889,Proteine
1167683153,040649377,Wechselwirkung
1167683153,040378829,Massenspektrometrie
1167771486,043093515,Corynebacterium glutamicum
1167771486,041503473,DNS-Reparatur
116785683X,040118827,Deutschland
116785683X,040300889,Kaufvertrag
116785683X,041788397,Sachmängelhaftung
116785683X,041126319,Auskunftspflicht
116785683X,041947916,Schuldrechtsreform
1167882822,042793920,Verteilungsnetz
1167882822,993858309,Dezentrale Elektrizitätserzeugung
1167882822,042596750,Elektrizitätseinspeisung
1167882822,040685985,Erneuerbare Energien
1167882822,041715063,Netzbetrieb
1167882822,950201235,Schaltzustand
1167882822,041211960,Engpassproblem
1167882822,041878817,Verlustleistung
1167882822,041383753,Netzführung
1167882822,947987576,Netzstabilität
1168010225,979945372,Deutscher Olympischer Sportbund
1168010225,041165764,Sportverband
1168010225,040352544,Leistungssport
1168010225,040605949,Trainer
1168010225,041295072,Kompetenz
1168010225,041126289,Ausbildung
1168145821,041788125,Saccharomyces cerevisiae
1168145821,042796334,Mitochondrienmembran
1168145821,041300262,Membranproteine
1168145821,959364080,Proteomanalyse
1168146461,040246663,Kardiovaskuläre Krankheit
1168146461,040030660,Arterie
1168146461,041280962,Steifigkeit
1168146461,1303606720,Pulswellengeschwindigkeit
1168146461,040388522,Messung
1168229707,042388120,Mechatronik
1168229707,040592456,Zuverlässigkeit
1168229707,041391225,Dynamische Modellierung
1168229707,040550729,Simulation
